lat,lon,tz,date,units,cloud_cover,humidity,precipitation,temperature,pressure,wind
29.18483,71.49811,+05:00,2019-03-24,standard,{'afternoon': 100.0},{'afternoon': 64.0},{'total': 0.38},"{'min': 290.69, 'max': 299.69, 'afternoon': 296.3, 'night': 294.23, 'evening': 299.4, 'morning': 291.19}",{'afternoon': 1016.0},"{'max': {'speed': 5.33, 'direction': 13.0}}"
29.18483,71.49811,+05:00,2019-03-25,standard,{'afternoon': 9.0},{'afternoon': 60.0},{'total': 0.51},"{'min': 291.44, 'max': 302.43, 'afternoon': 298.65, 'night': 294.33, 'evening': 302.34, 'morning': 292.13}",{'afternoon': 1015.0},"{'max': {'speed': 2.29, 'direction': 259.0}}"
29.18483,71.49811,+05:00,2019-03-26,standard,{'afternoon': 45.0},{'afternoon': 46.0},{'total': 0.0},"{'min': 290.76, 'max': 305.35, 'afternoon': 302.49, 'night': 294.23, 'evening': 303.6, 'morning': 291.44}",{'afternoon': 1015.0},"{'max': {'speed': 3.53, 'direction': 216.0}}"
29.18483,71.49811,+05:00,2019-03-27,standard,{'afternoon': 65.0},{'afternoon': 47.0},{'total': 0.0},"{'min': 293.41, 'max': 307.04, 'afternoon': 303.29, 'night': 297.29, 'evening': 306.33, 'morning': 293.41}",{'afternoon': 1014.0},"{'max': {'speed': 2.96, 'direction': 219.0}}"
29.18483,71.49811,+05:00,2019-03-28,standard,{'afternoon': 13.0},{'afternoon': 45.0},{'total': 0.0},"{'min': 293.26, 'max': 307.52, 'afternoon': 305.14, 'night': 297.67, 'evening': 305.45, 'morning': 294.2}",{'afternoon': 1012.0},"{'max': {'speed': 3.68, 'direction': 10.0}}"
29.18483,71.49811,+05:00,2019-03-29,standard,{'afternoon': 100.0},{'afternoon': 52.0},{'total': 0.0},"{'min': 293.97, 'max': 308.33, 'afternoon': 304.5, 'night': 299.58, 'evening': 308.13, 'morning': 293.97}",{'afternoon': 1010.0},"{'max': {'speed': 2.75, 'direction': 101.0}}"
29.18483,71.49811,+05:00,2019-03-30,standard,{'afternoon': 0.0},{'afternoon': 39.0},{'total': 0.0},"{'min': 295.28, 'max': 308.71, 'afternoon': 305.9, 'night': 299.52, 'evening': 305.45, 'morning': 296.55}",{'afternoon': 1010.0},"{'max': {'speed': 5.05, 'direction': 10.0}}"
29.18483,71.49811,+05:00,2019-03-31,standard,{'afternoon': 0.0},{'afternoon': 40.0},{'total': 0.0},"{'min': 292.74, 'max': 306.79, 'afternoon': 302.58, 'night': 296.81, 'evening': 305.88, 'morning': 293.37}",{'afternoon': 1013.0},"{'max': {'speed': 4.08, 'direction': 18.0}}"
29.18483,71.49811,+05:00,2019-04-01,standard,{'afternoon': 34.0},{'afternoon': 38.0},{'total': 0.0},"{'min': 292.49, 'max': 307.88, 'afternoon': 305.07, 'night': 297.24, 'evening': 307.05, 'morning': 292.49}",{'afternoon': 1012.0},"{'max': {'speed': 2.77, 'direction': 106.0}}"
29.18483,71.49811,+05:00,2019-04-02,standard,{'afternoon': 14.0},{'afternoon': 34.0},{'total': 0.0},"{'min': 293.33, 'max': 309.25, 'afternoon': 305.5, 'night': 298.16, 'evening': 307.0, 'morning': 294.4}",{'afternoon': 1010.0},"{'max': {'speed': 2.86, 'direction': 67.0}}"
29.18483,71.49811,+05:00,2019-04-03,standard,{'afternoon': 30.0},{'afternoon': 35.0},{'total': 0.0},"{'min': 294.17, 'max': 310.34, 'afternoon': 306.76, 'night': 297.75, 'evening': 308.05, 'morning': 295.56}",{'afternoon': 1009.0},"{'max': {'speed': 2.76, 'direction': 177.0}}"
29.18483,71.49811,+05:00,2019-04-04,standard,{'afternoon': 31.0},{'afternoon': 38.0},{'total': 0.0},"{'min': 295.61, 'max': 311.3, 'afternoon': 307.15, 'night': 299.49, 'evening': 308.54, 'morning': 296.13}",{'afternoon': 1010.0},"{'max': {'speed': 2.9, 'direction': 52.0}}"
29.18483,71.49811,+05:00,2019-04-05,standard,{'afternoon': 9.0},{'afternoon': 40.0},{'total': 0.0},"{'min': 295.32, 'max': 311.8, 'afternoon': 308.26, 'night': 300.99, 'evening': 311.32, 'morning': 295.32}",{'afternoon': 1009.0},"{'max': {'speed': 2.84, 'direction': 24.0}}"
29.18483,71.49811,+05:00,2019-04-06,standard,{'afternoon': 0.0},{'afternoon': 44.0},{'total': 0.0},"{'min': 296.58, 'max': 312.3, 'afternoon': 308.88, 'night': 300.83, 'evening': 311.4, 'morning': 297.51}",{'afternoon': 1008.0},"{'max': {'speed': 3.19, 'direction': 354.0}}"
29.18483,71.49811,+05:00,2019-04-07,standard,{'afternoon': 46.0},{'afternoon': 45.0},{'total': 0.0},"{'min': 296.8, 'max': 312.13, 'afternoon': 307.44, 'night': 300.91, 'evening': 309.69, 'morning': 298.17}",{'afternoon': 1006.0},"{'max': {'speed': 2.42, 'direction': 105.0}}"
29.18483,71.49811,+05:00,2019-04-08,standard,{'afternoon': 0.0},{'afternoon': 41.0},{'total': 0.0},"{'min': 296.28, 'max': 309.04, 'afternoon': 305.32, 'night': 300.85, 'evening': 307.23, 'morning': 296.46}",{'afternoon': 1008.0},"{'max': {'speed': 3.89, 'direction': 43.0}}"
29.18483,71.49811,+05:00,2019-04-09,standard,{'afternoon': 79.0},{'afternoon': 39.0},{'total': 0.0},"{'min': 296.16, 'max': 311.87, 'afternoon': 308.19, 'night': 300.85, 'evening': 310.11, 'morning': 296.16}",{'afternoon': 1007.0},"{'max': {'speed': 3.56, 'direction': 34.0}}"
29.18483,71.49811,+05:00,2019-04-10,standard,{'afternoon': 44.0},{'afternoon': 40.0},{'total': 0.0},"{'min': 296.64, 'max': 309.17, 'afternoon': 306.37, 'night': 301.74, 'evening': 308.05, 'morning': 296.64}",{'afternoon': 1010.0},"{'max': {'speed': 5.51, 'direction': 10.0}}"
29.18483,71.49811,+05:00,2019-04-11,standard,{'afternoon': 96.0},{'afternoon': 41.0},{'total': 1.04},"{'min': 297.58, 'max': 310.63, 'afternoon': 306.89, 'night': 301.07, 'evening': 308.21, 'morning': 297.58}",{'afternoon': 1010.0},"{'max': {'speed': 5.64, 'direction': 329.0}}"
29.18483,71.49811,+05:00,2019-04-12,standard,{'afternoon': 10.0},{'afternoon': 52.0},{'total': 0.81},"{'min': 295.32, 'max': 307.57, 'afternoon': 303.92, 'night': 298.85, 'evening': 306.95, 'morning': 295.49}",{'afternoon': 1011.0},"{'max': {'speed': 6.91, 'direction': 324.0}}"
29.18483,71.49811,+05:00,2019-04-13,standard,{'afternoon': 100.0},{'afternoon': 54.0},{'total': 6.53},"{'min': 294.94, 'max': 306.98, 'afternoon': 302.87, 'night': 299.28, 'evening': 305.58, 'morning': 294.94}",{'afternoon': 1011.0},"{'max': {'speed': 6.18, 'direction': 357.0}}"
29.18483,71.49811,+05:00,2019-04-14,standard,{'afternoon': 56.0},{'afternoon': 55.0},{'total': 0.0},"{'min': 295.61, 'max': 307.27, 'afternoon': 303.31, 'night': 298.0, 'evening': 306.38, 'morning': 295.81}",{'afternoon': 1012.0},"{'max': {'speed': 5.73, 'direction': 6.0}}"
29.18483,71.49811,+05:00,2019-04-15,standard,{'afternoon': 98.0},{'afternoon': 63.0},{'total': 14.0},"{'min': 294.69, 'max': 302.67, 'afternoon': 300.33, 'night': 300.63, 'evening': 297.22, 'morning': 296.6}",{'afternoon': 1009.0},"{'max': {'speed': 5.8, 'direction': 271.0}}"
29.18483,71.49811,+05:00,2019-04-16,standard,{'afternoon': 40.0},{'afternoon': 63.0},{'total': 4.63},"{'min': 291.83, 'max': 300.64, 'afternoon': 300.64, 'night': 294.47, 'evening': 297.02, 'morning': 292.24}",{'afternoon': 1007.0},"{'max': {'speed': 4.32, 'direction': 252.0}}"
29.18483,71.49811,+05:00,2019-04-17,standard,{'afternoon': 35.0},{'afternoon': 72.0},{'total': 3.23},"{'min': 290.56, 'max': 299.78, 'afternoon': 297.1, 'night': 291.62, 'evening': 299.18, 'morning': 291.42}",{'afternoon': 1011.0},"{'max': {'speed': 4.82, 'direction': 23.0}}"
29.18483,71.49811,+05:00,2019-04-18,standard,{'afternoon': 28.0},{'afternoon': 62.0},{'total': 0.0},"{'min': 291.47, 'max': 302.89, 'afternoon': 299.37, 'night': 293.9, 'evening': 302.12, 'morning': 291.47}",{'afternoon': 1016.0},"{'max': {'speed': 3.32, 'direction': 22.0}}"
29.18483,71.49811,+05:00,2019-04-19,standard,{'afternoon': 4.0},{'afternoon': 53.0},{'total': 0.0},"{'min': 292.73, 'max': 306.76, 'afternoon': 303.06, 'night': 296.42, 'evening': 305.98, 'morning': 292.9}",{'afternoon': 1012.0},"{'max': {'speed': 2.4, 'direction': 219.0}}"
29.18483,71.49811,+05:00,2019-04-20,standard,{'afternoon': 0.0},{'afternoon': 40.0},{'total': 0.0},"{'min': 295.29, 'max': 309.65, 'afternoon': 306.74, 'night': 299.43, 'evening': 308.27, 'morning': 295.54}",{'afternoon': 1007.0},"{'max': {'speed': 3.05, 'direction': 248.0}}"
29.18483,71.49811,+05:00,2019-04-21,standard,{'afternoon': 0.0},{'afternoon': 46.0},{'total': 0.0},"{'min': 296.26, 'max': 311.09, 'afternoon': 307.36, 'night': 300.43, 'evening': 309.8, 'morning': 296.47}",{'afternoon': 1006.0},"{'max': {'speed': 2.86, 'direction': 359.0}}"
29.18483,71.49811,+05:00,2019-04-22,standard,{'afternoon': 0.0},{'afternoon': 43.0},{'total': 0.0},"{'min': 297.51, 'max': 312.98, 'afternoon': 309.39, 'night': 301.72, 'evening': 310.95, 'morning': 297.51}",{'afternoon': 1007.0},"{'max': {'speed': 1.87, 'direction': 17.0}}"
29.18483,71.49811,+05:00,2019-04-23,standard,{'afternoon': 0.0},{'afternoon': 34.0},{'total': 0.0},"{'min': 297.92, 'max': 315.04, 'afternoon': 310.71, 'night': 301.56, 'evening': 312.73, 'morning': 298.42}",{'afternoon': 1006.0},"{'max': {'speed': 3.42, 'direction': 242.0}}"
29.18483,71.49811,+05:00,2019-04-24,standard,{'afternoon': 19.0},{'afternoon': 47.0},{'total': 0.0},"{'min': 299.21, 'max': 308.27, 'afternoon': 305.62, 'night': 302.6, 'evening': 307.5, 'morning': 299.91}",{'afternoon': 1009.0},"{'max': {'speed': 6.71, 'direction': 12.0}}"
29.18483,71.49811,+05:00,2019-04-25,standard,{'afternoon': 0.0},{'afternoon': 47.0},{'total': 0.0},"{'min': 297.5, 'max': 309.9, 'afternoon': 305.98, 'night': 300.61, 'evening': 309.06, 'morning': 297.5}",{'afternoon': 1010.0},"{'max': {'speed': 4.55, 'direction': 15.0}}"
29.18483,71.49811,+05:00,2019-04-26,standard,{'afternoon': 0.0},{'afternoon': 45.0},{'total': 0.24},"{'min': 297.87, 'max': 311.53, 'afternoon': 307.06, 'night': 302.02, 'evening': 309.83, 'morning': 298.38}",{'afternoon': 1010.0},"{'max': {'speed': 4.27, 'direction': 20.0}}"
29.18483,71.49811,+05:00,2019-04-27,standard,{'afternoon': 0.0},{'afternoon': 35.0},{'total': 0.0},"{'min': 298.06, 'max': 312.32, 'afternoon': 309.48, 'night': 303.69, 'evening': 310.8, 'morning': 298.06}",{'afternoon': 1009.0},"{'max': {'speed': 3.44, 'direction': 21.0}}"
29.18483,71.49811,+05:00,2019-04-28,standard,{'afternoon': 0.0},{'afternoon': 32.0},{'total': 0.0},"{'min': 298.41, 'max': 313.0, 'afternoon': 310.4, 'night': 302.83, 'evening': 311.2, 'morning': 298.41}",{'afternoon': 1007.0},"{'max': {'speed': 2.69, 'direction': 94.0}}"
29.18483,71.49811,+05:00,2019-04-29,standard,{'afternoon': 6.0},{'afternoon': 32.0},{'total': 0.0},"{'min': 298.29, 'max': 313.74, 'afternoon': 310.18, 'night': 302.65, 'evening': 312.56, 'morning': 298.29}",{'afternoon': 1005.0},"{'max': {'speed': 3.33, 'direction': 26.0}}"
29.18483,71.49811,+05:00,2019-04-30,standard,{'afternoon': 0.0},{'afternoon': 33.0},{'total': 0.0},"{'min': 299.92, 'max': 311.49, 'afternoon': 308.45, 'night': 303.36, 'evening': 309.81, 'morning': 300.59}",{'afternoon': 1003.0},"{'max': {'speed': 7.88, 'direction': 18.0}}"
29.18483,71.49811,+05:00,2019-05-01,standard,{'afternoon': 27.0},{'afternoon': 34.0},{'total': 0.0},"{'min': 298.93, 'max': 311.33, 'afternoon': 308.97, 'night': 301.8, 'evening': 309.88, 'morning': 298.93}",{'afternoon': 1004.0},"{'max': {'speed': 4.9, 'direction': 9.0}}"
29.18483,71.49811,+05:00,2019-05-02,standard,{'afternoon': 0.0},{'afternoon': 34.0},{'total': 0.0},"{'min': 298.22, 'max': 311.9, 'afternoon': 307.55, 'night': 301.07, 'evening': 309.59, 'morning': 298.22}",{'afternoon': 1005.0},"{'max': {'speed': 4.51, 'direction': 11.0}}"
29.18483,71.49811,+05:00,2019-05-03,standard,{'afternoon': 0.0},{'afternoon': 34.0},{'total': 0.0},"{'min': 297.08, 'max': 310.39, 'afternoon': 306.81, 'night': 301.23, 'evening': 309.15, 'morning': 297.67}",{'afternoon': 1007.0},"{'max': {'speed': 5.29, 'direction': 17.0}}"
29.18483,71.49811,+05:00,2019-05-04,standard,{'afternoon': 0.0},{'afternoon': 32.0},{'total': 0.0},"{'min': 297.01, 'max': 312.3, 'afternoon': 309.46, 'night': 300.67, 'evening': 311.38, 'morning': 297.01}",{'afternoon': 1009.0},"{'max': {'speed': 2.76, 'direction': 185.0}}"
29.18483,71.49811,+05:00,2019-05-05,standard,{'afternoon': 0.0},{'afternoon': 22.0},{'total': 0.0},"{'min': 300.93, 'max': 315.2, 'afternoon': 313.23, 'night': 302.76, 'evening': 312.43, 'morning': 301.54}",{'afternoon': 1008.0},"{'max': {'speed': 5.78, 'direction': 239.0}}"
29.18483,71.49811,+05:00,2019-05-06,standard,{'afternoon': 0.0},{'afternoon': 25.0},{'total': 0.0},"{'min': 297.4, 'max': 315.43, 'afternoon': 311.51, 'night': 303.11, 'evening': 312.99, 'morning': 297.4}",{'afternoon': 1005.0},"{'max': {'speed': 3.11, 'direction': 240.0}}"
29.18483,71.49811,+05:00,2019-05-07,standard,{'afternoon': 1.0},{'afternoon': 26.0},{'total': 0.0},"{'min': 298.16, 'max': 316.16, 'afternoon': 312.11, 'night': 303.21, 'evening': 314.67, 'morning': 298.16}",{'afternoon': 1003.0},"{'max': {'speed': 3.84, 'direction': 205.0}}"
29.18483,71.49811,+05:00,2019-05-08,standard,{'afternoon': 39.0},{'afternoon': 28.0},{'total': 0.0},"{'min': 299.14, 'max': 314.98, 'afternoon': 310.69, 'night': 304.94, 'evening': 313.89, 'morning': 299.35}",{'afternoon': 1004.0},"{'max': {'speed': 2.97, 'direction': 239.0}}"
29.18483,71.49811,+05:00,2019-05-09,standard,{'afternoon': 0.0},{'afternoon': 36.0},{'total': 0.99},"{'min': 302.31, 'max': 314.2, 'afternoon': 309.96, 'night': 304.8, 'evening': 312.46, 'morning': 302.31}",{'afternoon': 1003.0},"{'max': {'speed': 4.12, 'direction': 212.0}}"
29.18483,71.49811,+05:00,2019-05-10,standard,{'afternoon': 0.0},{'afternoon': 47.0},{'total': 1.96},"{'min': 301.68, 'max': 312.87, 'afternoon': 309.24, 'night': 304.32, 'evening': 310.68, 'morning': 301.68}",{'afternoon': 1004.0},"{'max': {'speed': 4.84, 'direction': 212.0}}"
29.18483,71.49811,+05:00,2019-05-11,standard,{'afternoon': 3.0},{'afternoon': 50.0},{'total': 1.42},"{'min': 300.67, 'max': 310.7, 'afternoon': 307.74, 'night': 303.34, 'evening': 308.39, 'morning': 300.99}",{'afternoon': 1006.0},"{'max': {'speed': 4.28, 'direction': 215.0}}"
29.18483,71.49811,+05:00,2019-05-12,standard,{'afternoon': 80.0},{'afternoon': 44.0},{'total': 0.0},"{'min': 297.95, 'max': 311.72, 'afternoon': 307.85, 'night': 301.2, 'evening': 310.68, 'morning': 298.1}",{'afternoon': 1007.0},"{'max': {'speed': 3.5, 'direction': 211.0}}"
29.18483,71.49811,+05:00,2019-05-13,standard,{'afternoon': 11.0},{'afternoon': 41.0},{'total': 2.51},"{'min': 300.08, 'max': 312.75, 'afternoon': 310.05, 'night': 304.64, 'evening': 308.97, 'morning': 300.63}",{'afternoon': 1003.0},"{'max': {'speed': 5.17, 'direction': 201.0}}"
29.18483,71.49811,+05:00,2019-05-14,standard,{'afternoon': 82.0},{'afternoon': 45.0},{'total': 2.45},"{'min': 298.79, 'max': 311.13, 'afternoon': 307.14, 'night': 301.75, 'evening': 310.56, 'morning': 299.18}",{'afternoon': 1005.0},"{'max': {'speed': 5.07, 'direction': 106.0}}"
29.18483,71.49811,+05:00,2019-05-15,standard,{'afternoon': 93.0},{'afternoon': 53.0},{'total': 0.14},"{'min': 297.25, 'max': 308.09, 'afternoon': 305.42, 'night': 302.07, 'evening': 306.87, 'morning': 297.25}",{'afternoon': 1007.0},"{'max': {'speed': 3.68, 'direction': 337.0}}"
29.18483,71.49811,+05:00,2019-05-16,standard,{'afternoon': 37.0},{'afternoon': 54.0},{'total': 0.26},"{'min': 297.97, 'max': 307.48, 'afternoon': 304.2, 'night': 301.32, 'evening': 306.0, 'morning': 297.97}",{'afternoon': 1009.0},"{'max': {'speed': 4.68, 'direction': 26.0}}"
29.18483,71.49811,+05:00,2019-05-17,standard,{'afternoon': 95.0},{'afternoon': 65.0},{'total': 9.37},"{'min': 295.4, 'max': 304.93, 'afternoon': 300.82, 'night': 300.12, 'evening': 304.93, 'morning': 295.57}",{'afternoon': 1009.0},"{'max': {'speed': 3.85, 'direction': 109.0}}"
29.18483,71.49811,+05:00,2019-05-18,standard,{'afternoon': 72.0},{'afternoon': 55.0},{'total': 0.0},"{'min': 297.25, 'max': 308.74, 'afternoon': 305.89, 'night': 299.91, 'evening': 308.38, 'morning': 297.39}",{'afternoon': 1008.0},"{'max': {'speed': 3.0, 'direction': 115.0}}"
29.18483,71.49811,+05:00,2019-05-19,standard,{'afternoon': 3.0},{'afternoon': 40.0},{'total': 0.0},"{'min': 298.62, 'max': 312.52, 'afternoon': 309.22, 'night': 301.93, 'evening': 311.17, 'morning': 299.37}",{'afternoon': 1007.0},"{'max': {'speed': 2.68, 'direction': 102.0}}"
29.18483,71.49811,+05:00,2019-05-20,standard,{'afternoon': 50.0},{'afternoon': 43.0},{'total': 0.0},"{'min': 299.49, 'max': 310.58, 'afternoon': 307.39, 'night': 303.72, 'evening': 309.81, 'morning': 299.49}",{'afternoon': 1009.0},"{'max': {'speed': 6.31, 'direction': 17.0}}"
29.18483,71.49811,+05:00,2019-05-21,standard,{'afternoon': 23.0},{'afternoon': 37.0},{'total': 1.48},"{'min': 300.67, 'max': 312.75, 'afternoon': 311.11, 'night': 302.49, 'evening': 310.65, 'morning': 300.86}",{'afternoon': 1007.0},"{'max': {'speed': 2.88, 'direction': 37.0}}"
29.18483,71.49811,+05:00,2019-05-22,standard,{'afternoon': 16.0},{'afternoon': 38.0},{'total': 0.44},"{'min': 301.39, 'max': 312.99, 'afternoon': 309.99, 'night': 302.91, 'evening': 312.76, 'morning': 301.71}",{'afternoon': 1005.0},"{'max': {'speed': 3.13, 'direction': 199.0}}"
29.18483,71.49811,+05:00,2019-05-23,standard,{'afternoon': 53.0},{'afternoon': 44.0},{'total': 1.48},"{'min': 300.34, 'max': 311.84, 'afternoon': 308.14, 'night': 304.39, 'evening': 310.79, 'morning': 300.57}",{'afternoon': 1004.0},"{'max': {'speed': 3.35, 'direction': 268.0}}"
29.18483,71.49811,+05:00,2019-05-24,standard,{'afternoon': 7.0},{'afternoon': 54.0},{'total': 0.0},"{'min': 297.86, 'max': 309.45, 'afternoon': 305.7, 'night': 300.49, 'evening': 308.89, 'morning': 297.86}",{'afternoon': 1007.0},"{'max': {'speed': 5.28, 'direction': 13.0}}"
29.18483,71.49811,+05:00,2019-05-25,standard,{'afternoon': 0.0},{'afternoon': 48.0},{'total': 0.0},"{'min': 298.7, 'max': 310.75, 'afternoon': 306.79, 'night': 301.86, 'evening': 310.3, 'morning': 298.99}",{'afternoon': 1007.0},"{'max': {'speed': 4.2, 'direction': 22.0}}"
29.18483,71.49811,+05:00,2019-05-26,standard,{'afternoon': 0.0},{'afternoon': 36.0},{'total': 0.0},"{'min': 299.48, 'max': 313.46, 'afternoon': 310.91, 'night': 300.63, 'evening': 312.49, 'morning': 299.88}",{'afternoon': 1004.0},"{'max': {'speed': 2.45, 'direction': 149.0}}"
29.18483,71.49811,+05:00,2019-05-27,standard,{'afternoon': 0.0},{'afternoon': 32.0},{'total': 0.0},"{'min': 300.42, 'max': 314.86, 'afternoon': 312.15, 'night': 305.04, 'evening': 313.45, 'morning': 301.61}",{'afternoon': 1004.0},"{'max': {'speed': 2.44, 'direction': 82.0}}"
29.18483,71.49811,+05:00,2019-05-28,standard,{'afternoon': 0.0},{'afternoon': 28.0},{'total': 0.0},"{'min': 300.77, 'max': 317.2, 'afternoon': 313.45, 'night': 304.02, 'evening': 314.64, 'morning': 301.42}",{'afternoon': 1003.0},"{'max': {'speed': 2.67, 'direction': 92.0}}"
29.18483,71.49811,+05:00,2019-05-29,standard,{'afternoon': 5.0},{'afternoon': 26.0},{'total': 0.0},"{'min': 301.84, 'max': 318.78, 'afternoon': 316.03, 'night': 305.97, 'evening': 316.05, 'morning': 302.57}",{'afternoon': 1000.0},"{'max': {'speed': 3.66, 'direction': 184.0}}"
29.18483,71.49811,+05:00,2019-05-30,standard,{'afternoon': 0.0},{'afternoon': 27.0},{'total': 0.0},"{'min': 301.15, 'max': 318.11, 'afternoon': 314.55, 'night': 305.82, 'evening': 316.57, 'morning': 302.54}",{'afternoon': 1000.0},"{'max': {'speed': 3.11, 'direction': 238.0}}"
29.18483,71.49811,+05:00,2019-05-31,standard,{'afternoon': 0.0},{'afternoon': 25.0},{'total': 0.0},"{'min': 301.94, 'max': 319.39, 'afternoon': 315.23, 'night': 306.23, 'evening': 316.95, 'morning': 303.51}",{'afternoon': 999.0},"{'max': {'speed': 4.25, 'direction': 232.0}}"
29.18483,71.49811,+05:00,2019-06-01,standard,{'afternoon': 0.0},{'afternoon': 26.0},{'total': 0.0},"{'min': 305.68, 'max': 319.39, 'afternoon': 315.86, 'night': 309.33, 'evening': 317.35, 'morning': 305.68}",{'afternoon': 1000.0},"{'max': {'speed': 3.75, 'direction': 244.0}}"
29.18483,71.49811,+05:00,2019-06-02,standard,{'afternoon': 0.0},{'afternoon': 27.0},{'total': 0.0},"{'min': 301.08, 'max': 319.7, 'afternoon': 315.97, 'night': 306.62, 'evening': 317.98, 'morning': 301.94}",{'afternoon': 1000.0},"{'max': {'speed': 2.82, 'direction': 161.0}}"
29.18483,71.49811,+05:00,2019-06-03,standard,{'afternoon': 2.0},{'afternoon': 22.0},{'total': 0.0},"{'min': 304.15, 'max': 320.1, 'afternoon': 317.56, 'night': 306.22, 'evening': 316.24, 'morning': 304.52}",{'afternoon': 999.0},"{'max': {'speed': 4.44, 'direction': 211.0}}"
29.18483,71.49811,+05:00,2019-06-04,standard,{'afternoon': 52.0},{'afternoon': 30.0},{'total': 0.0},"{'min': 304.81, 'max': 316.33, 'afternoon': 313.62, 'night': 310.83, 'evening': 315.34, 'morning': 304.81}",{'afternoon': 1000.0},"{'max': {'speed': 4.85, 'direction': 223.0}}"
29.18483,71.49811,+05:00,2019-06-05,standard,{'afternoon': 25.0},{'afternoon': 36.0},{'total': 0.0},"{'min': 300.96, 'max': 316.01, 'afternoon': 312.06, 'night': 305.87, 'evening': 314.94, 'morning': 303.59}",{'afternoon': 1002.0},"{'max': {'speed': 4.04, 'direction': 13.0}}"
29.18483,71.49811,+05:00,2019-06-06,standard,{'afternoon': 0.0},{'afternoon': 31.0},{'total': 0.0},"{'min': 302.17, 'max': 314.95, 'afternoon': 311.33, 'night': 305.24, 'evening': 314.47, 'morning': 302.39}",{'afternoon': 1003.0},"{'max': {'speed': 3.39, 'direction': 5.0}}"
29.18483,71.49811,+05:00,2019-06-07,standard,{'afternoon': 0.0},{'afternoon': 31.0},{'total': 0.0},"{'min': 301.33, 'max': 316.36, 'afternoon': 313.12, 'night': 305.66, 'evening': 315.72, 'morning': 302.01}",{'afternoon': 1004.0},"{'max': {'speed': 2.75, 'direction': 97.0}}"
29.18483,71.49811,+05:00,2019-06-08,standard,{'afternoon': 0.0},{'afternoon': 25.0},{'total': 0.0},"{'min': 302.99, 'max': 318.49, 'afternoon': 315.31, 'night': 306.64, 'evening': 316.19, 'morning': 303.36}",{'afternoon': 1002.0},"{'max': {'speed': 2.93, 'direction': 198.0}}"
29.18483,71.49811,+05:00,2019-06-09,standard,{'afternoon': 0.0},{'afternoon': 23.0},{'total': 0.0},"{'min': 303.41, 'max': 319.84, 'afternoon': 316.95, 'night': 306.71, 'evening': 318.35, 'morning': 303.46}",{'afternoon': 999.0},"{'max': {'speed': 3.37, 'direction': 183.0}}"
29.18483,71.49811,+05:00,2019-06-10,standard,{'afternoon': 0.0},{'afternoon': 25.0},{'total': 0.0},"{'min': 303.09, 'max': 319.53, 'afternoon': 316.68, 'night': 307.73, 'evening': 318.01, 'morning': 305.16}",{'afternoon': 996.0},"{'max': {'speed': 3.94, 'direction': 228.0}}"
29.18483,71.49811,+05:00,2019-06-11,standard,{'afternoon': 0.0},{'afternoon': 41.0},{'total': 0.0},"{'min': 305.52, 'max': 316.62, 'afternoon': 311.13, 'night': 309.39, 'evening': 315.07, 'morning': 305.52}",{'afternoon': 996.0},"{'max': {'speed': 6.0, 'direction': 209.0}}"
29.18483,71.49811,+05:00,2019-06-12,standard,{'afternoon': 0.0},{'afternoon': 35.0},{'total': 0.0},"{'min': 306.05, 'max': 313.45, 'afternoon': 310.69, 'night': 308.79, 'evening': 312.81, 'morning': 306.48}",{'afternoon': 998.0},"{'max': {'speed': 6.44, 'direction': 20.0}}"
